time,vel
9.850488786659000739e-02,1.257680652872755672e+03
9.856239217941346886e-02,1.514471384223076484e+03
9.861989649223693033e-02,1.733927991643538235e+03
9.867740080506039180e-02,1.910640521361426408e+03
9.873490511788385326e-02,2.040252728978212872e+03
9.879240943070731473e-02,2.119569467809360503e+03
9.884991374353077620e-02,2.146635454322941769e+03
9.890741805635423767e-02,2.120783468982578142e+03
9.896492236917769914e-02,2.042650804268432694e+03
9.902242668200116060e-02,1.914163554405665309e+03
9.907993099482462207e-02,1.738489134084169791e+03
9.913743530764808354e-02,1.519958196658009683e+03
9.919493962047154501e-02,1.263957876664774176e+03
9.925244393329500647e-02,9.767989884073176654e+02
9.930994824611846794e-02,6.655604543622374649e+02
9.936745255894192941e-02,3.379147985022510738e+02
9.942495687176539088e-02,1.939006400500423277e+00
9.948246118458885234e-02,-3.340845852874250568e+02
9.953996549741231381e-02,-6.618724615698893103e+02
9.959746981023577528e-02,-9.733441309146753611e+02
9.965497412305923675e-02,-1.260821322193812648e+03
9.971247843588269821e-02,-1.517217266255895311e+03
9.976998274870615968e-02,-1.736211396036695533e+03
9.982748706152962115e-02,-1.912405158571739776e+03
9.988499137435308262e-02,-2.041455097896877078e+03
9.994249568717654408e-02,-2.120179928133776684e+03
1.000000000000000056e-01,-2.146638957236935312e+03
